,accession,pred_prob,protein,protein_probability,mRNA,y
2515,YGR211W,0.8727924227714539,YGR211W,1.0,2.04,1
2516,YJL204C,0.32695671916007996,YJL204C,0.28,0.7,0
2517,YML043C,0.27573320269584656,YML043C,0.0,1.03,0
2518,YPL043W,0.944377064704895,YPL043W,1.0,2.0,1
2519,YNL185C,0.19431741535663605,YNL185C,0.0,1.14,1
2520,YKR010C,0.39847731590270996,YKR010C,0.94,0.84,0
2521,YOL023W,0.3738028407096863,YOL023W,0.31,0.8,0
2522,YDR064W,0.9434332251548767,YDR064W,1.0,27.31,1
2523,YMR167W,0.359394371509552,YMR167W,0.0,0.57,0
2524,YDR327W,0.1372198462486267,YDR327W,0.0,1.37,0
2525,YLR383W,0.22589069604873657,YLR383W,0.42,0.8,0
2526,YDR472W,0.9398893117904663,YDR472W,1.0,1.78,0
2527,YPL155C,0.1484408974647522,YPL155C,0.0,0.51,0
2528,YOR091W,0.9252350926399231,YOR091W,1.0,1.43,1
2529,YNL066W,0.18355002999305725,YNL066W,0.0,4.24,0
2530,YLR422W,0.9347319602966309,YLR422W,0.98,0.84,0
2531,YMR023C,0.27939751744270325,YMR023C,0.3,0.9,0
2532,YGR182C,0.1756322979927063,YGR182C,0.0,3.12,0
2533,YLR257W,0.9283279180526733,YLR257W,0.99,2.53,1
2534,YMR223W,0.286030113697052,YMR223W,0.0,0.66,0
2535,YDR300C,0.9453646540641785,YDR300C,1.0,1.62,1
2536,YNL148C,0.5054797530174255,YNL148C,0.62,0.58,0
2537,YGL178W,0.25411754846572876,YGL178W,0.0,0.95,0
2538,YDL022W,0.9424231052398682,YDL022W,1.0,5.77,1
2539,YKL189W,0.22239486873149872,YKL189W,0.0,1.25,0
2540,YDL025C,0.3595818877220154,YDL025C,0.86,0.53,0
2541,YML002W,0.16023483872413635,YML002W,0.0,0.51,0
2542,YNL061W,0.9415231943130493,YNL061W,1.0,1.81,1
2543,YDL146W,0.6250705122947693,YDL146W,0.97,0.55,0
2544,YGR071C,0.1452406793832779,YGR071C,0.0,1.13,0
2545,YBR032W,0.13723938167095184,YBR032W,0.0,0.6,0
2546,YDR476C,0.21301446855068207,YDR476C,0.23,0.87,0
2547,YDR106W,0.14189158380031586,YDR106W,0.0,0.76,0
2548,YNL079C,0.9432234764099121,YNL079C,1.0,8.24,1
2549,YOL123W,0.6814204454421997,YOL123W,1.0,2.39,1
2550,YNL168C,0.940538227558136,YNL168C,1.0,1.73,1
2551,YGL163C,0.2973586618900299,YGL163C,0.0,0.66,0
2552,YDR007W,0.2782279849052429,YDR007W,0.0,1.76,0
2553,YKL132C,0.3117395043373108,YKL132C,0.42,0.51,0
2554,YAR014C,0.4045364260673523,YAR014C,0.45,0.95,0
2555,YHL034C,0.9430688619613647,YHL034C,1.0,7.31,1
2556,YLR224W,0.3127036392688751,YLR224W,0.77,1.09,0
2557,YBR230C,0.9362495541572571,YBR230C,0.99,2.16,1
2558,YPL008W,0.1959722489118576,YPL008W,0.0,0.89,0
2559,YGL011C,0.9019519090652466,YGL011C,1.0,8.17,1
2560,YOR197W,0.9428167343139648,YOR197W,1.0,1.97,1
2561,YPL082C,0.8585938811302185,YPL082C,1.0,1.14,1
2562,YBR031W,0.9448443651199341,YBR031W,1.0,32.25,1
2563,YLR128W,0.27648821473121643,YLR128W,0.0,0.56,0
2564,YLL044W,0.359394371509552,YLL044W,0.0,15.74,0
2565,YMR125W,0.9417637586593628,YMR125W,1.0,1.35,1
2566,YGR104C,0.2665964365005493,YGR104C,0.0,0.53,0
2567,YLR028C,0.9449962377548218,YLR028C,1.0,2.44,1
2568,YDR024W,0.14561116695404053,YDR024W,0.0,0.82,0
2569,YER099C,0.359394371509552,YER099C,0.0,1.0,1
2570,YMR263W,0.16249707341194153,YMR263W,0.0,0.92,0
2571,YLR033W,0.8439432978630066,YLR033W,1.0,0.7,1
2572,YDR170C,0.9431324005126953,YDR170C,1.0,1.79,1
2573,YFR028C,0.44855988025665283,YFR028C,0.58,0.81,1
2574,YPR174C,0.1960858404636383,YPR174C,0.0,0.84,0
2575,YDR060W,0.942844569683075,YDR060W,1.0,1.28,1
2576,YHR213W,0.1424785852432251,YHR213W,0.0,0.16,0
2577,YJR055W,0.359394371509552,YJR055W,0.0,0.81,0
2578,YJL115W,0.4226579964160919,YJL115W,0.97,1.01,1
2579,YGR061C,0.9409515261650085,YGR061C,1.0,2.85,1
2580,YDL145C,0.9432964324951172,YDL145C,1.0,3.6,1
2581,YOR111W,0.359394371509552,YOR111W,0.0,0.55,0
2582,YGR158C,0.24349258840084076,YGR158C,0.0,1.57,1
2583,YDR529C,0.8076500296592712,YDR529C,0.99,6.03,1
2584,YOL072W,0.359394371509552,YOL072W,0.0,0.76,0
2585,YMR150C,0.359394371509552,YMR150C,0.0,1.57,0
2586,YIL148W,0.359394371509552,YIL148W,0.0,21.77,1
2587,YKR098C,0.359394371509552,YKR098C,0.0,0.47,0
2588,YJL001W,0.17033551633358002,YJL001W,0.0,3.75,1
2589,YLR454W,0.9430864453315735,YLR454W,1.0,1.1,0
2590,YDR357C,0.24273525178432465,YDR357C,0.0,1.44,0
2591,YDR347W,0.1684436798095703,YDR347W,0.0,1.26,1
2592,YHR197W,0.9407075643539429,YHR197W,1.0,1.5,1
2593,YER077C,0.22549563646316528,YER077C,0.35,0.68,0
2594,YAL040C,0.17003726959228516,YAL040C,0.0,1.35,0
2595,YKL104C,0.9429538249969482,YKL104C,1.0,2.91,1
2596,YPL122C,0.359394371509552,YPL122C,0.0,0.88,0
2597,YOL067C,0.15183722972869873,YOL067C,0.0,0.38,0
2598,YLR003C,0.359394371509552,YLR003C,0.0,1.99,1
2599,YDL185W,0.9394288063049316,YDL185W,1.0,5.11,1
2600,YKL148C,0.8397843837738037,YKL148C,1.0,0.74,1
2601,YOR178C,0.360757976770401,YOR178C,0.89,0.48,0
2602,YBR103W,0.19714012742042542,YBR103W,0.0,1.05,1
2603,YDL006W,0.23186390101909637,YDL006W,0.0,0.89,0
2604,YMR108W,0.9431608319282532,YMR108W,1.0,2.56,1
2605,YBL077W,0.1403801292181015,YBL077W,0.23,4.68,0
2606,YDR194C,0.34137460589408875,YDR194C,0.21,2.81,1
2607,YNL030W,0.1890709102153778,YNL030W,0.0,16.81,1
2608,YOR064C,0.1658361554145813,YOR064C,0.0,1.33,0
2609,YDR461W,0.28417766094207764,YDR461W,0.0,5.62,0
2610,YBL111C,0.14546169340610504,YBL111C,0.0,0.49,0
2611,YBL025W,0.1465635448694229,YBL025W,0.0,0.76,0
2612,YBL041W,0.9232590198516846,YBL041W,1.0,3.72,1
2613,YML063W,0.9438185095787048,YML063W,1.0,23.66,1
2614,YNL170W,0.359394371509552,YNL170W,0.0,0.71,0
2615,YAL024C,0.6186503767967224,YAL024C,0.96,1.09,0
2616,YLR233C,0.26207494735717773,YLR233C,0.0,0.63,0
2617,YLR336C,0.9413610696792603,YLR336C,1.0,1.29,1
2618,YBL096C,0.1446971595287323,YBL096C,0.0,1.12,0
2619,YDR022C,0.25811678171157837,YDR022C,0.22,0.81,0
2620,YCR035C,0.359394371509552,YCR035C,0.0,1.8,0
2621,YOR251C,0.6352737545967102,YOR251C,0.78,1.29,1
2622,YPR082C,0.359394371509552,YPR082C,0.0,2.16,0
2623,YOR221C,0.26372721791267395,YOR221C,0.0,1.09,0
2624,YLR430W,0.8895397186279297,YLR430W,1.0,0.89,1
2625,YJR079W,0.1586359590291977,YJR079W,0.0,1.07,0
2626,YOL071W,0.26625245809555054,YOL071W,0.0,1.08,0
2627,YGL195W,0.9441549181938171,YGL195W,1.0,2.29,1
2628,YDR273W,0.1402149647474289,YDR273W,0.0,0.52,0
2629,YML065W,0.19490669667720795,YML065W,0.0,1.73,0
2630,YNL308C,0.9411281943321228,YNL308C,1.0,2.71,1
2631,YJL119C,0.17851220071315765,YJL119C,0.34,0.84,0
2632,YGL099W,0.9426724910736084,YGL099W,1.0,1.28,1
2633,YNL135C,0.9423827528953552,YNL135C,1.0,13.82,1
2634,YDL164C,0.27686989307403564,YDL164C,0.67,0.9,1
2635,YIL118W,0.48337531089782715,YIL118W,0.59,3.13,1
2636,YLR206W,0.9277501106262207,YLR206W,1.0,1.78,1
2637,YJL024C,0.359394371509552,YJL024C,0.0,0.65,0
2638,YMR016C,0.25246259570121765,YMR016C,0.67,0.49,0
2639,YOR145C,0.359394371509552,YOR145C,0.0,2.35,1
2640,YER009W,0.9440605640411377,YER009W,1.0,7.54,1
2641,YGR119C,0.8461756706237793,YGR119C,0.95,1.23,1
2642,YLR261C,0.15015257894992828,YLR261C,0.0,2.01,0
2643,YOR352W,0.14263707399368286,YOR352W,0.0,0.78,0
2644,YJR022W,0.359394371509552,YJR022W,0.0,0.88,0
2645,YJL016W,0.359394371509552,YJL016W,0.0,1.2,0
2646,YBR114W,0.359394371509552,YBR114W,0.0,0.54,0
2647,YBR142W,0.9430834054946899,YBR142W,1.0,1.77,1
2648,YDL195W,0.9394389986991882,YDL195W,1.0,2.1,1
2649,YDR432W,0.9234862327575684,YDR432W,1.0,3.78,1
2650,YNR071C,0.359394371509552,YNR071C,0.0,0.95,0
2651,YMR085W,0.2590234577655792,YMR085W,0.0,0.55,0
2652,YOL063C,0.4270196855068207,YOL063C,0.9,0.79,0
2653,YPL047W,0.16187085211277008,YPL047W,0.3,0.94,0
2654,YJL054W,0.32197630405426025,YJL054W,0.8,1.66,0
2655,YOR249C,0.15839572250843048,YOR249C,0.0,0.66,0
2656,YOR375C,0.8729196190834045,YOR375C,1.0,6.73,1
2657,YMR314W,0.9427027106285095,YMR314W,1.0,2.92,1
2658,YLR160C,0.16378743946552277,YLR160C,0.0,0.96,0
2659,YIL056W,0.1879008412361145,YIL056W,0.0,0.74,0
2660,YDR166C,0.5273544788360596,YDR166C,0.87,1.23,0
2661,YIL021W,0.9376066327095032,YIL021W,0.99,2.35,1
2662,YDR404C,0.3438243269920349,YDR404C,0.8,2.76,0
2663,YLR251W,0.21317791938781738,YLR251W,0.0,1.01,0
2664,YHR212C,0.1446971595287323,YHR212C,0.0,0.32,0
2665,YOR304C-A,0.17851890623569489,YOR304C-A,0.0,2.49,0
2666,YMR114C,0.33862602710723877,YMR114C,0.57,0.43,1
2667,YAL043C,0.4995456337928772,YAL043C,0.67,1.08,1
2668,YLR017W,0.9421117305755615,YLR017W,1.0,2.63,1
2669,YGR230W,0.17808754742145538,YGR230W,0.0,1.09,0
2670,YPR102C,0.9422842264175415,YPR102C,1.0,31.29,1
2671,YPL231W,0.944821834564209,YPL231W,1.0,6.44,1
2672,YGL060W,0.2447180598974228,YGL060W,0.66,0.62,0
2673,YGL103W,0.9418561458587646,YGL103W,1.0,32.85,1
2674,YDR363W,0.1579003483057022,YDR363W,0.41,0.73,0
2675,YJR155W,0.25810733437538147,YJR155W,0.0,0.26,0
2676,YHR062C,0.1566484123468399,YHR062C,0.0,0.94,0
2677,YER049W,0.9076065421104431,YER049W,1.0,2.69,1
2678,YLR396C,0.35186290740966797,YLR396C,0.0,0.67,0
2679,YIL035C,0.359394371509552,YIL035C,0.0,2.94,1
2680,YNL016W,0.9347319602966309,YNL016W,0.98,6.13,1
2681,YKL136W,0.1446971595287323,YKL136W,0.0,0.88,0
2682,YGR129W,0.5419531464576721,YGR129W,1.0,0.9,0
2683,YFR039C,0.1856769323348999,YFR039C,0.0,0.69,1
2684,YNL187W,0.14564524590969086,YNL187W,0.0,0.62,0
2685,YEL030W,0.9425855278968811,YEL030W,1.0,1.14,1
2686,YDR490C,0.28764015436172485,YDR490C,0.0,0.6,1
2687,YPL069C,0.28929468989372253,YPL069C,0.0,0.77,0
2688,YOR003W,0.359394371509552,YOR003W,0.0,0.36,0
2689,YOR075W,0.5304304957389832,YOR075W,0.88,0.91,0
2690,YOL135C,0.3023317754268646,YOL135C,0.0,0.47,0
2691,YOR102W,0.13721103966236115,YOR102W,0.0,1.13,0
2692,YOL008W,0.2796216905117035,YOL008W,0.22,0.83,0
2693,YJL118W,0.1966734081506729,YJL118W,0.0,1.29,0
2694,YEL058W,0.9435722231864929,YEL058W,1.0,3.42,1
2695,YDR383C,0.14478500187397003,YDR383C,0.25,1.47,0
2696,YER138C,0.14947690069675446,YER138C,0.0,4.78,1
2697,YFR036W,0.1421663463115692,YFR036W,0.0,0.75,0
2698,YCR020C-A,0.1750444769859314,YCR020C-A,0.0,2.81,0
2699,YKL061W,0.16101045906543732,YKL061W,0.0,1.13,0
2700,YDR423C,0.1517082303762436,YDR423C,0.0,0.58,0
2701,YDR395W,0.9412935972213745,YDR395W,1.0,1.54,1
2702,YKR043C,0.945495069026947,YKR043C,1.0,3.58,1
2703,YGR064W,0.242460235953331,YGR064W,0.0,0.75,0
2704,YMR297W,0.359394371509552,YMR297W,0.0,5.25,1
2705,YDR533C,0.68503338098526,YDR533C,0.85,1.89,1
2706,YMR307W,0.8644869327545166,YMR307W,1.0,18.53,1
2707,YEL011W,0.5497694611549377,YEL011W,0.75,1.96,1
2708,YLL002W,0.1854337602853775,YLL002W,0.0,0.54,0
2709,YPL220W,0.359394371509552,YPL220W,0.0,52.4,1
2710,YCR102C,0.359394371509552,YCR102C,0.0,0.44,0
2711,YBR253W,0.14254872500896454,YBR253W,0.0,0.99,0
2712,YOR042W,0.9403676390647888,YOR042W,1.0,1.76,1
2713,YEL049W,0.13721103966236115,YEL049W,0.0,0.53,0
2714,YML113W,0.1806618720293045,YML113W,0.0,1.84,0
2715,YNL059C,0.9155064225196838,YNL059C,0.99,0.98,1
2716,YLR150W,0.9420321583747864,YLR150W,1.0,28.06,1
2717,YNL239W,0.9362495541572571,YNL239W,0.99,1.69,1
2718,YER109C,0.14244477450847626,YER109C,0.0,0.43,0
2719,YGR024C,0.1790778636932373,YGR024C,0.0,2.89,0
2720,YDL179W,0.14947707951068878,YDL179W,0.0,0.68,0
2721,YJL073W,0.4445400536060333,YJL073W,0.53,0.71,0
2722,YNL163C,0.8404824137687683,YNL163C,0.94,1.0,1
2723,YKL071W,0.5807268619537354,YKL071W,0.72,0.49,0
2724,YDR215C,0.359394371509552,YDR215C,0.0,0.84,0
2725,YOR109W,0.8881005644798279,YOR109W,1.0,1.39,1
2726,YCR093W,0.9328546524047852,YCR093W,1.0,1.15,1
2727,YML006C,0.1684718281030655,YML006C,0.0,1.27,0
2728,YPR202W,0.14042535424232483,YPR202W,0.0,0.27,0
2729,YKL089W,0.15115690231323242,YKL089W,0.0,0.6,0
2730,YGR011W,0.13721103966236115,YGR011W,0.0,0.95,0
2731,YLR098C,0.1489497423171997,YLR098C,0.0,0.97,0
2732,YLR040C,0.359394371509552,YLR040C,0.0,1.8,0
2733,YOR089C,0.5059425830841064,YOR089C,0.93,1.56,1
2734,YLR110C,0.2511804699897766,YLR110C,0.0,34.5,0
2735,YML010W,0.8301584124565125,YML010W,1.0,1.62,1
2736,YMR100W,0.16283142566680908,YMR100W,0.29,0.95,0
2737,YKL222C,0.1432029753923416,YKL222C,0.0,0.43,0
2738,YGL173C,0.7542867660522461,YGL173C,1.0,3.82,1
2739,YEL007W,0.22278830409049988,YEL007W,0.0,2.13,0
2740,YMR189W,0.9445798993110657,YMR189W,1.0,1.37,1
2741,YBR288C,0.151201531291008,YBR288C,0.0,1.1,1
2742,YIL097W,0.178452730178833,YIL097W,0.35,0.42,0
2743,YPL018W,0.19724100828170776,YPL018W,0.38,0.81,0
2744,YCR065W,0.1629784107208252,YCR065W,0.37,0.77,0
2745,YLR044C,0.9422948956489563,YLR044C,1.0,138.72,1
2746,YJL080C,0.9440224170684814,YJL080C,1.0,3.36,1
2747,YGR043C,0.359394371509552,YGR043C,0.0,0.71,1
2748,YJR008W,0.19290877878665924,YJR008W,0.0,0.69,0
2749,YKL074C,0.28219008445739746,YKL074C,0.0,0.88,1
2750,YOL040C,0.9406167268753052,YOL040C,1.0,55.49,1
2751,YDL148C,0.4133385419845581,YDL148C,0.47,1.68,1
2752,YCL043C,0.9413230419158936,YCL043C,1.0,10.88,1
2753,YGR027C,0.9345644116401672,YGR027C,0.99,51.64,1
2754,YOR377W,0.39268019795417786,YOR377W,0.42,1.37,0
2755,YHL033C,0.9396193027496338,YHL033C,1.0,17.21,1
2756,YOR046C,0.939982533454895,YOR046C,1.0,4.34,1
2757,YBR170C,0.17770855128765106,YBR170C,0.0,0.84,0
2758,YKR071C,0.6190388798713684,YKR071C,0.76,2.57,1
2759,YHR103W,0.2738598883152008,YHR103W,0.59,1.32,1
2760,YPR104C,0.9182727336883545,YPR104C,1.0,1.03,0
2761,YNL304W,0.33974701166152954,YNL304W,0.0,0.77,0
2762,YOR267C,0.5250362753868103,YOR267C,1.0,1.04,1
2763,YJL225C,0.14049959182739258,YJL225C,0.0,2.27,0
2764,YOR063W,0.9452794194221497,YOR063W,1.0,37.51,1
2765,YDR460W,0.14599870145320892,YDR460W,0.0,0.86,0
2766,YMR290C,0.9158678650856018,YMR290C,1.0,1.4,1
2767,YNL171C,0.14964896440505981,YNL171C,0.0,0.47,0
2768,YLR172C,0.3804389238357544,YLR172C,0.36,1.78,1
2769,YPL133C,0.14966440200805664,YPL133C,0.0,1.01,0
2770,YOR007C,0.9181051254272461,YOR007C,1.0,7.42,1
2771,YNL221C,0.18960431218147278,YNL221C,0.0,1.62,0
2772,YBL038W,0.359394371509552,YBL038W,0.0,1.72,0
2773,YLL024C,0.945006787776947,YLL024C,1.0,22.55,1
2774,YOL081W,0.9362495541572571,YOL081W,0.99,1.74,1
2775,YGR185C,0.9426631927490234,YGR185C,1.0,4.01,1
2776,YCL040W,0.920377254486084,YCL040W,1.0,2.72,1
2777,YJR115W,0.2616528570652008,YJR115W,0.0,0.57,0
2778,YHR165C,0.9380512833595276,YHR165C,0.99,1.47,1
2779,YNL075W,0.359394371509552,YNL075W,0.0,2.43,0
2780,YLR194C,0.14730572700500488,YLR194C,0.0,1.46,0
2781,YPL138C,0.25132614374160767,YPL138C,0.42,0.92,0
2782,YPR067W,0.37736403942108154,YPR067W,0.9,1.5,0
2783,YPR088C,0.942558765411377,YPR088C,1.0,2.07,1
2784,YML112W,0.44356194138526917,YML112W,0.95,0.76,0
2785,YPL214C,0.359394371509552,YPL214C,0.0,0.84,0
2786,YPL088W,0.14640025794506073,YPL088W,0.22,2.31,0
2787,YCL017C,0.9046863913536072,YCL017C,1.0,1.34,1
2788,YJR039W,0.6057487726211548,YJR039W,0.96,0.53,0
2789,YAL037W,0.1446971595287323,YAL037W,0.0,1.1,0
2790,YDL105W,0.2808900773525238,YDL105W,0.54,1.03,1
2791,YPL046C,0.359394371509552,YPL046C,0.0,1.26,0
2792,YGL207W,0.6421315670013428,YGL207W,1.0,2.44,1
2793,YHR116W,0.18962199985980988,YHR116W,0.0,0.59,0
2794,YPR166C,0.24121487140655518,YPR166C,0.0,1.45,0
2795,YGL144C,0.337354838848114,YGL144C,0.85,0.4,0
2796,YAL032C,0.18919479846954346,YAL032C,0.0,0.58,0
2797,YOR374W,0.9399476647377014,YOR374W,1.0,1.23,1
2798,YER156C,0.933168888092041,YER156C,1.0,2.9,1
2799,YPL144W,0.359394371509552,YPL144W,0.0,1.8,0
2800,YDL150W,0.8975626826286316,YDL150W,1.0,0.99,1
2801,YKR023W,0.26275524497032166,YKR023W,0.0,0.59,0
2802,YDR400W,0.359394371509552,YDR400W,0.0,1.2,0
2803,YFR009W,0.8730358481407166,YFR009W,1.0,1.82,1
2804,YPR053C,0.13721103966236115,YPR053C,0.0,1.66,0
2805,YOR226C,0.36446067690849304,YOR226C,0.22,1.38,0
2806,YJR098C,0.20941469073295593,YJR098C,0.0,1.61,0
2807,YDL060W,0.922702968120575,YDL060W,1.0,2.04,1
2808,YLR196W,0.9391393661499023,YLR196W,1.0,3.05,1
2809,YPL039W,0.1446971595287323,YPL039W,0.0,1.28,0
2810,YPL048W,0.9368665814399719,YPL048W,1.0,4.39,1
2811,YLR304C,0.9344210624694824,YLR304C,1.0,5.58,1
2812,YDR543C,0.13891704380512238,YDR543C,0.0,0.18,0
2813,YAL003W,0.9181827902793884,YAL003W,1.0,25.55,1
2814,YDR253C,0.359394371509552,YDR253C,0.0,0.7,0
2815,YML041C,0.15943126380443573,YML041C,0.0,0.85,0
2816,YGR253C,0.9390427470207214,YGR253C,1.0,3.8,1
2817,YLR412W,0.16629314422607422,YLR412W,0.0,1.64,0
2818,YPL218W,0.9274494647979736,YPL218W,1.0,9.12,1
2819,YPL143W,0.9440433979034424,YPL143W,1.0,29.58,1
2820,YPL135W,0.31604287028312683,YPL135W,0.0,3.61,0
2821,YDR198C,0.1603662073612213,YDR198C,0.0,1.06,0
2822,YDL014W,0.9424900412559509,YDL014W,1.0,11.29,1
2823,YML110C,0.9245015382766724,YML110C,1.0,2.66,1
2824,YER086W,0.9421208500862122,YER086W,1.0,2.08,1
2825,YNL274C,0.2265290915966034,YNL274C,0.0,0.76,1
2826,YLR314C,0.9422136545181274,YLR314C,1.0,1.81,1
2827,YNL302C,0.359394371509552,YNL302C,0.0,27.65,1
2828,YGL227W,0.44285130500793457,YGL227W,0.57,0.6,1
2829,YKL103C,0.5856860280036926,YKL103C,0.94,0.71,1
2830,YGR083C,0.9448312520980835,YGR083C,1.0,2.23,1
2831,YLR362W,0.5692775845527649,YLR362W,0.99,0.67,1
2832,YHR097C,0.2320968061685562,YHR097C,0.0,0.95,1
2833,YKL029C,0.9441031813621521,YKL029C,1.0,2.77,1
2834,YHR057C,0.359394371509552,YHR057C,0.0,1.9,0
2835,YJL044C,0.1805279403924942,YJL044C,0.0,0.8,0
2836,YOR371C,0.320638507604599,YOR371C,0.0,0.93,0
2837,YIL094C,0.9429683685302734,YIL094C,1.0,3.4,1
2838,YNL327W,0.14771205186843872,YNL327W,0.0,6.19,0
2839,YLR405W,0.2033250778913498,YLR405W,0.0,0.96,0
2840,YKL082C,0.2199549376964569,YKL082C,0.0,2.62,0
2841,YJR121W,0.9376627206802368,YJR121W,1.0,7.41,1
2842,YHR054C,0.359394371509552,YHR054C,0.0,0.47,0
2843,YPR203W,0.14521610736846924,YPR203W,0.0,0.39,0
2844,YOL064C,0.8846144676208496,YOL064C,1.0,1.41,1
2845,YBR121C,0.9442504048347473,YBR121C,1.0,11.11,1
2846,YHR046C,0.359394371509552,YHR046C,0.0,0.88,0
2847,YNL301C,0.359394371509552,YNL301C,0.0,14.3,1
2848,YMR217W,0.9433819651603699,YMR217W,1.0,7.72,1
2849,YHR024C,0.5944400429725647,YHR024C,0.81,1.05,1
2850,YMR005W,0.5452383160591125,YMR005W,0.67,1.08,1
2851,YKL056C,0.9375708103179932,YKL056C,1.0,29.46,1
2852,YPL203W,0.25710681080818176,YPL203W,0.0,1.29,0
2853,YDR206W,0.21599580347537994,YDR206W,0.0,0.81,0
2854,YML003W,0.15015780925750732,YML003W,0.0,1.53,0
2855,YJL049W,0.359394371509552,YJL049W,0.0,0.65,0
2856,YHR176W,0.359394371509552,YHR176W,0.0,0.51,0
2857,YBL023C,0.8656744360923767,YBL023C,1.0,0.61,1
2858,YGL174W,0.17926377058029175,YGL174W,0.0,0.49,0
2859,YPR004C,0.9218904972076416,YPR004C,1.0,2.35,1
2860,YOR344C,0.359394371509552,YOR344C,0.0,2.65,0
2861,YJR109C,0.9425129294395447,YJR109C,1.0,1.33,1
2862,YMR027W,0.9423022270202637,YMR027W,1.0,1.61,1
2863,YDR301W,0.359394371509552,YDR301W,0.0,1.29,0
2864,YPL045W,0.24550548195838928,YPL045W,0.62,0.74,0
2865,YNL057W,0.1446971595287323,YNL057W,0.0,0.73,0
2866,YOR265W,0.8762267827987671,YOR265W,1.0,2.36,0
2867,YBR044C,0.359394371509552,YBR044C,0.0,0.42,0
2868,YJR082C,0.359394371509552,YJR082C,0.0,1.68,0
2869,YLR388W,0.4630073606967926,YLR388W,0.56,27.54,1
2870,YJL111W,0.9445670247077942,YJL111W,1.0,2.85,1
2871,YLR252W,0.20422400534152985,YLR252W,0.0,1.09,0
2872,YOR058C,0.5364430546760559,YOR058C,0.84,0.98,0
2873,YHR091C,0.27728521823883057,YHR091C,0.0,0.67,0
2874,YBR141C,0.17146709561347961,YBR141C,0.0,0.65,0
2875,YGR145W,0.9403868317604065,YGR145W,1.0,1.58,1
2876,YDR354W,0.513183057308197,YDR354W,0.63,0.98,1
2877,YGL216W,0.32359933853149414,YGL216W,0.79,0.83,0
2878,YHR199C,0.9295756816864014,YHR199C,1.0,1.06,1
2879,YPL141C,0.15846741199493408,YPL141C,0.0,0.86,0
2880,YPL204W,0.27288883924484253,YPL204W,0.0,1.64,1
2881,YER104W,0.20319978892803192,YER104W,0.0,0.6,0
2882,YMR053C,0.14490392804145813,YMR053C,0.0,0.47,0
2883,YBL024W,0.9433771967887878,YBL024W,1.0,2.09,1
2884,YFR050C,0.8120414018630981,YFR050C,0.98,4.05,1
2885,YGR165W,0.14628008008003235,YGR165W,0.0,1.02,1
2886,YKL138C,0.15505875647068024,YKL138C,0.0,1.66,0
2887,YDR291W,0.16642338037490845,YDR291W,0.0,0.98,0
2888,YLR129W,0.5963233113288879,YLR129W,0.74,2.16,1
2889,YPL011C,0.20295554399490356,YPL011C,0.0,1.61,0
2890,YNL234W,0.2349284440279007,YNL234W,0.0,0.77,0
2891,YDR358W,0.6048691272735596,YDR358W,0.94,0.49,1
2892,YOR284W,0.19037461280822754,YOR284W,0.0,0.47,0
2893,YCR032W,0.529000461101532,YCR032W,0.65,0.8,0
2894,YLR204W,0.13917317986488342,YLR204W,0.0,1.53,0
2895,YNL306W,0.61846923828125,YNL306W,0.81,1.84,0
2896,YOR074C,0.37261465191841125,YOR074C,0.3,0.84,0
2897,YLR260W,0.17841114103794098,YLR260W,0.0,1.1,0
2898,YJL188C,0.17211656272411346,YJL188C,0.0,6.53,0
2899,YJL110C,0.1908056139945984,YJL110C,0.0,1.58,0
2900,YDL177C,0.359394371509552,YDL177C,0.0,0.81,0
2901,YDR398W,0.5946594476699829,YDR398W,0.73,1.73,1
2902,YGR017W,0.15555043518543243,YGR017W,0.0,2.32,0
2903,YGL253W,0.9441732168197632,YGL253W,1.0,13.59,1
2904,YHR019C,0.9438683986663818,YHR019C,1.0,6.95,1
2905,YER130C,0.22108374536037445,YER130C,0.0,0.75,0
2906,YDR061W,0.359394371509552,YDR061W,0.0,0.9,1
2907,YGL136C,0.22821936011314392,YGL136C,0.0,0.75,0
2908,YNL104C,0.9418027400970459,YNL104C,1.0,3.24,1
2909,YER125W,0.8488965630531311,YER125W,1.0,1.18,1
2910,YBR196C,0.9042201638221741,YBR196C,1.0,19.17,1
2911,YLR069C,0.359394371509552,YLR069C,0.0,1.43,1
2912,YDR464W,0.9376627206802368,YDR464W,1.0,1.29,1
2913,YHR195W,0.5247477293014526,YHR195W,1.0,0.92,0
2914,YER131W,0.9434332251548767,YER131W,1.0,17.49,1
2915,YBL091C,0.9451077580451965,YBL091C,1.0,2.99,1
2916,YLR461W,0.13902482390403748,YLR461W,0.0,0.7,0
2917,YDR012W,0.9448455572128296,YDR012W,1.0,20.41,1
2918,YOR182C,0.359394371509552,YOR182C,0.0,37.85,1
2919,YJL041W,0.9376627206802368,YJL041W,1.0,1.26,1
2920,YDR257C,0.18238388001918793,YDR257C,0.24,0.85,0
2921,YMR081C,0.1872190237045288,YMR081C,0.0,0.74,0
2922,YAR015W,0.9426319599151611,YAR015W,1.0,4.94,1
2923,YLR170C,0.32081252336502075,YLR170C,0.0,1.48,0
2924,YMR180C,0.16347898542881012,YMR180C,0.0,0.53,0
2925,YER048C,0.9428859949111938,YER048C,1.0,2.42,1
2926,YLR465C,0.13798028230667114,YLR465C,0.0,0.16,0
2927,YBR153W,0.359394371509552,YBR153W,0.0,0.91,0
2928,YGL092W,0.359394371509552,YGL092W,0.0,1.3,1
